,id,serverId,isScheduled,inProcess,isServed,arrivalTime,scheduledTime,processingTime,finishTime,serviceTime,waitTime
0,D0,4,True,False,True,5.96,5.97,5.979999999999917,37.05,31.07,0.02
1,D1,5,True,False,True,7.65,7.65,14.538375757422191,118.45,103.91,6.89
2,D2,7,True,False,True,8.93,8.94,17.354333393848982,45.85,28.49,8.42
3,D3,9,True,False,True,12.94,12.95,12.959999999999768,37.32,24.36,0.02
4,D4,12,True,False,True,19.3,19.3,19.31000000000022,19.43,0.12,0.01
5,D5,14,True,False,True,22.05,22.05,22.06000000000065,45.06,23.0,0.01
6,D6,8,True,False,True,41.8,41.81,120.90403846631742,212.96,92.05,79.1
7,D7,15,True,False,True,47.57,47.58,174.38456956371786,182.14,7.76,126.81
8,D8,16,True,False,True,50.85,50.86,228.5410291778728,230.42,1.88,177.69
9,D9,18,True,False,True,53.34,53.35,321.41552158719105,339.74,18.32,268.07
10,D10,17,True,False,True,55.44,55.45,55.4513195639502,71.8,16.35,0.01
11,D11,13,True,False,True,61.97,61.98,61.9864670262326,130.27,68.28,0.01
12,D12,12,True,False,True,64.86,64.86,68.87029013754074,69.82,0.95,4.01
13,D13,8,True,False,True,65.17,65.17,311.4291050508764,400.12,88.69,246.26
14,D14,3,True,False,True,67.7,67.71,77.1384828965177,117.22,40.08,9.43
15,D15,4,True,False,True,74.4,74.41,74.4178655473574,156.73,82.31,0.02
16,D16,14,True,False,True,75.41,75.41,76.66403625589149,109.48,32.82,1.26
17,D17,0,True,False,True,76.37,76.38,76.3834344451499,135.02,58.63,0.01
18,D18,3,True,False,True,80.17,80.17,134.62250851829742,148.97,14.34,54.46
19,D19,18,True,False,True,83.96,83.96,401.103365586611,416.2,15.09,317.14
20,D20,5,True,False,True,88.99,89.0,118.44632931028846,135.78,17.34,29.46
21,D21,9,True,False,True,98.46,98.46,152.86898440932424,202.19,49.32,54.41
22,D22,14,True,False,True,104.9,104.91,151.534850125446,167.71,16.17,46.63
23,D23,14,True,False,True,109.62,109.63,167.7071649365031,177.44,9.73,58.08
24,D24,14,True,False,True,116.03,116.04,177.4391620443101,274.82,97.38,61.41
25,D25,19,True,False,True,117.98,117.99,160.34558201025825,244.07,83.72,42.36
26,D26,13,True,False,True,120.23,120.23,268.5182866578107,283.57,15.05,148.29
27,D27,10,True,False,True,121.52,121.53,164.25254967396475,199.58,35.33,42.73
28,D28,12,True,False,True,123.26,123.27,274.0660117454067,285.29,11.23,150.8
29,D29,19,True,False,True,128.25,128.25,265.03588531967944,273.13,8.1,136.79
30,D30,14,True,False,True,128.73,128.73,274.8176204811835,289.2,14.39,146.09
31,D31,17,True,False,True,131.57,131.58,314.11707131062735,328.02,13.9,182.54
32,D32,14,True,False,True,134.39,134.4,289.20304501222176,364.27,75.07,154.81
33,D33,13,True,False,True,137.79,137.8,331.4082417849985,392.03,60.62,193.61
34,D34,5,True,False,True,140.57,140.57,157.24270919249398,200.63,43.39,16.67
35,D35,17,True,False,True,142.44,142.44,376.8909746393947,489.26,112.37,234.45
36,D36,1,True,False,True,145.22,145.22,168.91758647395486,188.19,19.27,23.7
37,D37,2,True,False,True,156.41,156.42,329.0366702155704,338.9,9.86,172.63
38,D38,14,True,False,True,170.84,170.84,403.4025599132781,407.78,4.38,232.56
39,D39,14,True,False,True,174.32,174.33,407.7843638241929,420.35,12.57,233.46
40,D40,7,True,False,True,179.21,179.22,292.43485835091343,297.94,5.51,113.22
41,D41,15,True,False,True,179.83,179.83,219.81308757689965,223.21,3.39,39.99
42,D42,6,True,False,True,181.73,181.74,306.0520948119132,338.46,32.41,124.32
43,D43,15,True,False,True,184.41,184.42,321.22067296453065,337.11,15.89,136.81
44,D44,1,True,False,True,194.48,194.48,256.7687604676081,285.94,29.17,62.29
45,D45,8,True,False,True,195.92,195.92,422.3545182573672,429.81,7.45,226.44
46,D46,8,True,False,True,199.22,199.22,429.80614739427654,469.45,39.64,230.59
47,D47,15,True,False,True,220.4,220.41,432.4783041094734,440.99,8.52,212.07
48,D48,15,True,False,True,224.07,224.07,440.99464272212293,452.42,11.43,216.93
49,D49,16,True,False,True,228.81,228.82,502.9913141219163,550.5,47.5,274.18
50,D50,19,True,False,True,229.46,229.46,352.88449927629506,381.67,28.79,123.43
51,D51,10,True,False,True,238.21,238.22,355.89259862058634,370.2,14.31,117.68
52,D52,9,True,False,True,242.83,242.83,422.06323183669355,449.54,27.48,179.23
53,D53,4,True,False,True,246.77,246.77,336.59856833915296,378.15,41.55,89.83
54,D54,10,True,False,True,248.87,248.87,384.7416835908357,470.07,85.33,135.88
55,D55,6,True,False,True,250.68,250.68,350.57494981929864,381.07,30.5,99.9
56,D56,8,True,False,True,253.38,253.38,498.49151832181036,507.78,9.29,245.11
57,D57,1,True,False,True,259.09,259.1,435.2851564511968,483.47,48.18,176.19
58,D58,1,True,False,True,269.51,269.52,487.8039794193884,540.58,52.77,218.29
59,D59,19,True,False,True,273.08,273.09,416.40216271882804,424.25,7.85,143.32
60,D60,9,True,False,True,278.61,278.62,449.5385771888412,509.82,60.28,170.92
61,D61,4,True,False,True,283.02,283.03,602.3435067826958,624.29,21.94,319.32
62,D62,11,True,False,True,287.93,287.93,463.102212166645,516.19,53.09,175.18
63,D63,7,True,False,True,293.54,293.55,367.29503049327593,376.81,9.51,73.75
64,D64,7,True,False,True,302.78,302.78,404.4572055637843,418.64,14.19,101.68
65,D65,0,True,False,True,303.21,303.22,521.3504877640754,629.16,107.81,218.14
66,D66,5,True,False,True,310.42,310.43,532.1280799414294,569.76,37.63,221.7
67,D67,5,True,False,True,311.82,311.83,569.7562892843306,621.77,52.01,257.94
68,D68,8,True,False,True,312.9,312.91,547.9179039051941,588.83,40.91,235.02
69,D69,7,True,False,True,317.15,317.15,491.48264708245057,499.5,8.02,174.33
70,D70,7,True,False,True,317.65,317.66,499.5015321259203,521.82,22.32,181.85
71,D71,17,True,False,True,328.48,328.49,628.8774740484844,686.96,58.08,300.4
72,D72,4,True,False,True,333.41,333.42,626.7550016589008,666.19,39.44,293.34
73,D73,18,True,False,True,339.84,339.85,699.8775251727736,700.09,0.21,360.04
74,D74,12,True,False,True,339.92,339.93,775.1942889338002,778.4,3.21,435.27
75,D75,2,True,False,True,344.43,344.44,655.3637828942213,670.31,14.94,310.93
76,D76,6,True,False,True,348.5,348.51,416.95658008059934,518.32,101.37,68.45
77,D77,12,True,False,True,349.37,349.38,786.8936580655276,810.6,23.71,437.52
78,D78,7,True,False,True,350.2,350.2,521.8235897723113,532.87,11.05,171.62
79,D79,16,True,False,True,356.15,356.15,628.024740175777,643.71,15.68,271.88
80,D80,1,True,False,True,358.06,358.07,680.6898177497467,688.99,8.3,322.63
81,D81,16,True,False,True,363.95,363.96,776.9348634614698,796.12,19.19,412.98
82,D82,7,True,False,True,367.99,368.0,532.8745454294949,541.5,8.63,164.88
83,D83,10,True,False,True,370.46,370.46,566.8852389153105,632.47,65.59,196.43
84,D84,6,True,False,True,383.42,383.42,540.0845282412355,561.46,21.38,156.67
85,D85,11,True,False,True,392.63,392.64,590.1751104438001,601.69,11.52,197.54
86,D86,16,True,False,True,394.84,394.85,870.2671899319104,965.05,94.79,475.42
87,D87,16,True,False,True,395.07,395.07,965.0547960343569,978.3,13.24,569.99
88,D88,14,True,False,True,396.88,396.89,502.6395415272023,587.02,84.38,105.76
89,D89,11,True,False,True,399.42,399.43,601.6919220359335,603.25,1.56,202.27
90,D90,6,True,False,True,405.53,405.53,636.6527985441825,679.74,43.09,231.13
91,D91,12,True,False,True,432.39,432.39,985.3460329358652,1008.55,23.21,552.96
92,D92,15,True,False,True,434.59,434.59,723.4115239411661,744.02,20.61,288.82
93,D93,15,True,False,True,441.78,441.78,790.4814106535594,791.78,1.3,348.7
94,D94,5,True,False,True,446.28,446.28,692.5230384948442,693.98,1.46,246.25
95,D95,9,True,False,True,452.16,452.16,656.2458609538608,670.44,14.2,204.09
96,D96,19,True,False,True,452.98,452.98,829.9123853951792,933.06,103.15,376.93
97,D97,3,True,False,True,455.52,455.53,673.9614599955621,707.7,33.73,218.44
98,D98,15,True,False,True,456.9,456.91,816.1609008044641,832.31,16.15,359.26
99,D99,10,True,False,True,459.0,459.01,804.8728336413732,838.09,33.22,345.87
100,D100,11,True,False,True,462.6,462.61,790.5868160271306,798.69,8.1,327.98
101,D101,19,True,False,True,468.1,468.1,947.7170334033938,954.05,6.33,479.62
102,D102,19,True,False,True,468.66,468.66,954.0469677734453,969.81,15.76,485.39
103,D103,4,True,False,True,469.36,469.36,728.3668459853329,798.2,69.84,259.01
104,D104,14,True,False,True,471.3,471.3,821.4384232226201,846.43,24.99,350.14
105,D105,18,True,False,True,476.72,476.72,738.3587646931206,750.72,12.36,261.64
106,D106,0,True,False,True,486.09,486.09,1053.9860060007045,1159.28,105.29,567.9
107,D107,13,True,False,True,490.12,490.12,623.8356341576115,683.23,59.39,133.72
108,D108,8,True,False,True,499.75,499.76,714.9277232341469,728.61,13.69,215.18
109,D109,7,True,False,True,502.18,502.19,768.3857061928695,893.97,125.58,266.2
110,D110,14,True,False,True,504.09,504.09,881.782122113793,1035.12,153.34,377.7
111,D111,19,True,False,True,506.27,506.28,976.0122133831643,994.45,18.43,469.74
112,D112,8,True,False,True,507.21,507.22,738.6449714407728,776.08,37.43,231.43
113,D113,9,True,False,True,516.05,516.05,673.7020606245874,691.96,18.26,157.66
114,D114,16,True,False,True,518.11,518.12,1289.9403058865753,1300.38,10.44,771.83
115,D115,2,True,False,True,522.13,522.14,712.9185037377769,715.95,3.03,190.79
116,D116,18,True,False,True,526.45,526.46,750.7187052554281,761.46,10.74,224.27
117,D117,2,True,False,True,530.14,530.14,721.8174812828739,732.93,11.11,191.68
118,D118,19,True,False,True,530.15,530.16,994.4460504730315,1012.29,17.84,464.29
119,D119,17,True,False,True,552.41,552.42,847.9828516283316,855.16,7.17,295.57
120,D120,17,True,False,True,564.2,564.2,855.848778017844,963.75,107.9,291.65
121,D121,17,True,False,True,565.36,565.37,963.7496166281294,967.56,3.81,398.39
122,D122,2,True,False,True,567.09,567.1,732.9311654573498,767.37,34.43,165.84
123,D123,5,True,False,True,570.76,570.77,1038.7874539840107,1059.24,20.45,468.02
124,D124,2,True,False,True,582.37,582.38,767.3657442663444,786.69,19.33,184.99
125,D125,12,True,False,True,602.93,602.94,1198.7586278913902,1215.08,16.32,595.82
126,D126,11,True,False,True,604.42,604.43,1087.0808313450545,1158.22,71.13,482.66
127,D127,7,True,False,True,608.58,608.58,1178.923816366096,1190.47,11.55,570.35
128,D128,6,True,False,True,616.8,616.81,1065.4899393525495,1066.22,0.73,448.69
129,D129,6,True,False,True,619.31,619.31,1066.21944096362,1154.02,87.8,446.91
130,D130,4,True,False,True,625.88,625.88,984.0011953164837,1054.13,70.13,358.13
131,D131,4,True,False,True,626.75,626.76,1054.1288478179526,1065.5,11.38,427.37
132,D132,5,True,False,True,631.34,631.35,1120.9705619843799,1146.98,26.01,489.63
133,D133,5,True,False,True,641.39,641.39,1146.9797347807776,1151.03,4.05,505.59
134,D134,15,True,False,True,661.92,661.92,877.1213602233876,880.56,3.44,215.2
135,D135,9,True,False,True,662.33,662.34,1062.8072759962479,1126.56,63.75,400.48
136,D136,2,True,False,True,665.13,665.13,938.8559460327238,957.39,18.53,273.73
137,D137,16,True,False,True,666.27,666.28,1337.1234869450502,1375.15,38.03,670.85
138,D138,14,True,False,True,669.27,669.27,1141.8834136225141,1242.52,100.64,472.62
139,D139,8,True,False,True,673.23,673.24,974.5495036947977,984.42,9.87,301.32
140,D140,9,True,False,True,673.72,673.73,1177.2001321513405,1177.66,0.46,503.48
141,D141,2,True,False,True,675.48,675.49,971.5151877755509,972.37,0.86,296.03
142,D142,18,True,False,True,688.61,688.62,792.7026775031444,836.06,43.36,104.09
143,D143,5,True,False,True,692.82,692.82,1273.714571773584,1364.39,90.68,580.89
144,D144,18,True,False,True,695.88,695.88,836.0626176568989,858.16,22.1,140.19
145,D145,7,True,False,True,702.88,702.88,1350.5532055204887,1367.05,16.5,647.67
146,D146,3,True,False,True,709.65,709.66,1116.4924600986217,1143.96,27.47,406.84
147,D147,4,True,False,True,709.9,709.9,1299.2580207534786,1367.97,68.72,589.36
148,D148,17,True,False,True,716.07,716.07,1102.6313621772094,1139.68,37.05,386.57
