,id,serverId,isScheduled,inProcess,isServed,arrivalTime,scheduledTime,processingTime,finishTime,serviceTime,waitTime
0,D0,4,True,False,True,5.96,5.97,5.979999999999917,37.05,31.07,0.02
1,D1,5,True,False,True,7.65,7.65,14.538375757422191,118.45,103.91,6.89
2,D2,7,True,False,True,8.93,8.94,17.354333393848982,45.85,28.49,8.42
3,D3,9,True,False,True,12.94,12.95,12.959999999999768,37.32,24.36,0.02
4,D4,12,True,False,True,19.3,19.3,19.31000000000022,19.43,0.12,0.01
5,D5,14,True,False,True,22.05,22.05,22.06000000000065,45.06,23.0,0.01
6,D6,26,True,False,True,41.8,41.81,112.84340606302474,204.9,92.05,71.04
7,D7,31,True,False,True,47.57,47.58,54.17206804512258,61.93,7.76,6.6
8,D8,35,True,False,True,50.85,50.86,50.86999999999845,52.75,1.88,0.02
9,D9,38,True,False,True,53.34,53.35,53.35999999999795,71.68,18.32,0.02
10,D10,40,True,False,True,55.44,55.45,77.63378625668855,93.98,16.35,22.19
11,D11,44,True,False,True,61.97,61.98,89.95334862075708,158.23,68.28,27.98
12,D12,46,True,False,True,64.86,64.86,77.95753260852361,78.9,0.95,13.1
13,D13,47,True,False,True,65.17,65.17,65.17999999999644,153.87,88.69,0.01
14,D14,18,True,False,True,67.7,67.71,132.03122449046825,172.11,40.08,64.33
15,D15,18,True,False,True,74.4,74.41,172.1105277899082,254.42,82.31,97.71
16,D16,25,True,False,True,75.41,75.41,134.12404598255995,166.94,32.82,58.72
17,D17,26,True,False,True,76.37,76.38,222.75068602134763,281.38,58.63,146.38
18,D18,25,True,False,True,80.17,80.17,166.9413375716037,181.28,14.34,86.78
19,D19,44,True,False,True,83.96,83.96,165.52144385815896,180.61,15.09,81.56
20,D20,36,True,False,True,88.99,89.0,141.19555122876852,158.53,17.34,52.2
21,D21,3,True,False,True,98.46,98.46,98.46556296562372,147.79,49.32,0.01
22,D22,18,True,False,True,104.9,104.91,397.73271654427055,413.91,16.17,292.83
23,D23,34,True,False,True,109.62,109.63,109.63014471919715,119.36,9.73,0.01
24,D24,31,True,False,True,116.03,116.04,116.04852737428156,213.43,97.38,0.02
25,D25,22,True,False,True,117.98,117.99,123.63095489220017,207.35,83.72,5.65
26,D26,19,True,False,True,120.23,120.23,120.23600429762048,135.29,15.05,0.01
27,D27,14,True,False,True,121.52,121.53,121.53556052041591,156.86,35.33,0.01
28,D28,41,True,False,True,123.26,123.27,123.27211481987487,134.5,11.23,0.01
29,D29,31,True,False,True,128.25,128.25,213.42698581115496,221.53,8.1,85.18
30,D30,40,True,False,True,128.73,128.73,128.7309061843437,143.12,14.39,0.0
31,D31,39,True,False,True,131.57,131.58,139.27035627076887,153.17,13.9,7.7
32,D32,9,True,False,True,134.39,134.4,134.40329416031682,209.47,75.07,0.01
33,D33,11,True,False,True,137.79,137.8,147.58679615400268,208.21,60.62,9.79
34,D34,38,True,False,True,140.57,140.57,140.57023286658833,183.96,43.39,0.0
35,D35,7,True,False,True,142.44,142.44,142.4459682711811,254.82,112.37,0.01
36,D36,7,True,False,True,145.22,145.22,254.81926616874057,274.09,19.27,109.6
37,D37,40,True,False,True,156.41,156.42,156.42402377333337,166.29,9.86,0.01
38,D38,12,True,False,True,170.84,170.84,239.71112476659283,244.09,4.38,68.87
39,D39,12,True,False,True,174.32,174.33,274.25732453945005,286.83,12.57,99.94
40,D40,20,True,False,True,179.21,179.22,190.40680606771716,195.91,5.51,11.19
41,D41,0,True,False,True,179.83,179.83,189.9839676924135,193.38,3.39,10.16
42,D42,40,True,False,True,181.73,181.74,181.74456968603573,214.15,32.41,0.01
43,D43,24,True,False,True,184.41,184.42,235.58564866839916,251.48,15.89,51.17
44,D44,13,True,False,True,194.48,194.48,298.05947458344986,327.23,29.17,103.58
45,D45,20,True,False,True,195.92,195.92,195.9242558366065,203.38,7.45,0.01
46,D46,33,True,False,True,199.22,199.22,258.2546015363637,297.9,39.64,59.04
47,D47,16,True,False,True,220.4,220.41,221.12218933181506,229.64,8.52,0.72
48,D48,44,True,False,True,224.07,224.07,224.07614524305282,235.51,11.43,0.01
49,D49,45,True,False,True,228.81,228.82,266.50087006893403,314.0,47.5,37.69
50,D50,15,True,False,True,229.46,229.46,280.34421095225645,309.13,28.79,50.89
51,D51,20,True,False,True,238.21,238.22,239.80201786866675,254.11,14.31,1.59
52,D52,0,True,False,True,242.83,242.83,267.42315042981664,294.9,27.48,24.59
53,D53,30,True,False,True,246.77,246.77,305.81584316486243,347.36,41.55,59.05
54,D54,39,True,False,True,248.87,248.87,248.8730271415634,334.2,85.33,0.01
55,D55,28,True,False,True,250.68,250.68,255.57000916662156,286.07,30.5,4.89
56,D56,16,True,False,True,253.38,253.38,351.4061504612435,360.7,9.29,98.03
57,D57,35,True,False,True,259.09,259.1,259.105223364879,307.29,48.18,0.01
58,D58,6,True,False,True,269.51,269.52,281.4789057069903,334.25,52.77,11.97
59,D59,37,True,False,True,273.08,273.09,273.0903078195765,280.94,7.85,0.01
60,D60,37,True,False,True,278.61,278.62,435.9092187098671,496.19,60.28,157.29
61,D61,40,True,False,True,283.02,283.03,293.75388604858864,315.7,21.94,10.73
62,D62,23,True,False,True,287.93,287.93,313.0773113817826,366.17,53.09,25.15
63,D63,1,True,False,True,293.54,293.55,302.1631572191731,311.68,9.51,8.62
64,D64,9,True,False,True,302.78,302.78,302.7869722287887,316.97,14.19,0.01
65,D65,42,True,False,True,303.21,303.22,303.2270784898054,411.04,107.81,0.02
66,D66,43,True,False,True,310.42,310.43,438.2577234889835,475.89,37.63,127.83
67,D67,21,True,False,True,311.82,311.83,311.8392504827602,363.85,52.01,0.02
68,D68,43,True,False,True,312.9,312.91,487.927963908237,528.84,40.91,175.03
69,D69,9,True,False,True,317.15,317.15,317.1542055690534,325.17,8.02,0.0
70,D70,35,True,False,True,317.65,317.66,319.1178840437705,341.44,22.32,1.47
71,D71,38,True,False,True,328.48,328.49,328.49886400266325,386.58,58.08,0.02
72,D72,38,True,False,True,333.41,333.42,489.56646149536755,529.01,39.44,156.15
73,D73,10,True,False,True,339.84,339.85,434.8329147922559,435.05,0.21,94.99
74,D74,10,True,False,True,339.92,339.93,435.04505958861535,438.25,3.21,95.12
75,D75,13,True,False,True,344.43,344.44,382.9914899325785,397.93,14.94,38.56
76,D76,45,True,False,True,348.5,348.51,360.5074921491559,461.87,101.37,12.0
77,D77,38,True,False,True,349.37,349.38,561.1534746151124,584.86,23.71,211.78
78,D78,35,True,False,True,350.2,350.2,350.2039879840022,361.25,11.05,0.0
79,D79,22,True,False,True,356.15,356.15,357.6465116250792,373.33,15.68,1.5
80,D80,31,True,False,True,358.06,358.07,358.07582183306914,366.38,8.3,0.01
81,D81,11,True,False,True,363.95,363.96,363.96308253929465,383.15,19.19,0.01
82,D82,10,True,False,True,367.99,368.0,471.5018050424791,480.13,8.63,103.51
83,D83,36,True,False,True,370.46,370.46,370.46012920020615,436.05,65.59,0.0
84,D84,34,True,False,True,383.42,383.42,433.81923190477085,455.2,21.38,50.4
85,D85,34,True,False,True,392.63,392.64,620.0991830411773,631.62,11.52,227.47
86,D86,41,True,False,True,394.84,394.85,394.8548620707253,489.64,94.79,0.01
87,D87,41,True,False,True,395.07,395.07,489.6424681731718,502.88,13.24,94.58
88,D88,41,True,False,True,396.88,396.89,526.3670254935896,610.75,84.38,129.48
89,D89,26,True,False,True,399.42,399.43,399.4393725709723,401.0,1.56,0.02
90,D90,25,True,False,True,405.53,405.53,415.96489291806705,459.05,43.09,10.44
91,D91,29,True,False,True,432.39,432.39,565.328156323063,588.54,23.21,132.94
92,D92,8,True,False,True,434.59,434.59,491.53200304325645,512.14,20.61,56.94
93,D93,4,True,False,True,441.78,441.78,487.70113234569345,489.0,1.3,45.92
94,D94,32,True,False,True,446.28,446.28,461.7119170647416,463.17,1.46,15.44
95,D95,23,True,False,True,452.16,452.16,454.7424811826618,468.94,14.2,2.58
96,D96,28,True,False,True,452.98,452.98,463.64238393804703,566.79,103.15,10.66
97,D97,19,True,False,True,455.52,455.53,455.533174757237,489.27,33.73,0.01
98,D98,0,True,False,True,456.9,456.91,464.8879371930511,481.04,16.15,7.99
99,D99,47,True,False,True,459.0,459.01,475.20718205065685,508.42,33.22,16.2
100,D100,32,True,False,True,462.6,462.61,463.16924705175876,471.27,8.1,0.57
101,D101,25,True,False,True,468.1,468.1,468.1092159676147,474.44,6.33,0.01
102,D102,3,True,False,True,468.66,468.66,468.6661354739206,484.43,15.76,0.01
103,D103,3,True,False,True,469.36,469.36,484.4251045610998,554.26,69.84,15.07
104,D104,32,True,False,True,471.3,471.3,480.8221986048936,505.81,24.99,9.52
105,D105,12,True,False,True,476.72,476.72,507.1621834678675,519.52,12.36,30.45
106,D106,39,True,False,True,486.09,486.09,696.7973758118062,802.09,105.29,210.71
107,D107,39,True,False,True,490.12,490.12,802.0878137282127,861.48,59.39,311.97
108,D108,0,True,False,True,499.75,499.76,503.8182134613603,517.5,13.69,4.07
109,D109,20,True,False,True,502.18,502.19,502.1939609974854,627.78,125.58,0.01
110,D110,20,True,False,True,504.09,504.09,700.3935592636489,853.73,153.34,196.31
111,D111,20,True,False,True,506.27,506.28,943.0529847604204,961.49,18.43,436.78
112,D112,20,True,False,True,507.21,507.22,961.4868218502876,998.92,37.43,454.28
113,D113,21,True,False,True,516.05,516.05,526.8208001404764,545.08,18.26,10.78
114,D114,21,True,False,True,518.11,518.12,632.3963413084465,642.84,10.44,114.28
115,D115,12,True,False,True,522.13,522.14,651.0865679970366,654.11,3.03,128.95
116,D116,25,True,False,True,526.45,526.46,526.4678366973175,537.2,10.74,0.02
117,D117,8,True,False,True,530.14,530.14,530.1419909768839,541.26,11.11,0.0
118,D118,47,True,False,True,530.15,530.16,534.79139878366,552.64,17.84,4.64
119,D119,36,True,False,True,552.41,552.42,577.807698131078,584.98,7.17,25.4
120,D120,37,True,False,True,564.2,564.2,564.2032297775584,672.1,107.9,0.0
121,D121,10,True,False,True,565.36,565.37,738.9390613584079,742.75,3.81,173.58
122,D122,27,True,False,True,567.09,567.1,567.1094692494187,601.54,34.43,0.02
123,D123,20,True,False,True,570.76,570.77,1052.3271138711148,1072.78,20.45,481.56
124,D124,44,True,False,True,582.37,582.38,675.8880796675996,695.21,19.33,93.52
125,D125,24,True,False,True,602.93,602.94,620.4425778935047,636.77,16.32,17.51
126,D126,24,True,False,True,604.42,604.43,677.3424726642615,748.48,71.13,72.92
127,D127,42,True,False,True,608.58,608.58,736.0426602198107,747.59,11.55,127.47
128,D128,35,True,False,True,616.8,616.81,616.812171993072,617.54,0.73,0.01
129,D129,25,True,False,True,619.31,619.31,619.3161524742353,707.11,87.8,0.01
130,D130,11,True,False,True,625.88,625.88,654.064015852804,724.19,70.13,28.19
131,D131,11,True,False,True,626.75,626.76,747.3874113846741,758.76,11.38,120.63
132,D132,22,True,False,True,631.34,631.35,825.3939792531133,851.4,26.01,194.05
133,D133,11,True,False,True,641.39,641.39,758.7632089047031,762.82,4.05,117.37
134,D134,38,True,False,True,661.92,661.92,661.9243722746764,665.37,3.44,0.01
135,D135,21,True,False,True,662.33,662.34,662.345915267516,726.1,63.75,0.02
136,D136,9,True,False,True,665.13,665.13,669.2972535478598,687.83,18.53,4.17
137,D137,19,True,False,True,666.27,666.28,668.4584284156903,706.49,38.03,2.19
138,D138,38,True,False,True,669.27,669.27,705.3021876003294,805.94,100.64,36.04
139,D139,38,True,False,True,673.23,673.24,805.9417941142806,815.81,9.87,132.71
140,D140,41,True,False,True,673.72,673.73,685.3033066206576,685.77,0.46,11.58
141,D141,32,True,False,True,675.48,675.49,675.4916836202192,676.35,0.86,0.01
142,D142,41,True,False,True,688.61,688.62,723.472540092326,766.83,43.36,34.86
143,D143,45,True,False,True,692.82,692.82,848.4818751626119,939.16,90.68,155.66
144,D144,14,True,False,True,695.88,695.88,895.0369821864641,917.14,22.1,199.16
145,D145,23,True,False,True,702.88,702.88,760.2378927572873,776.74,16.5,57.36
146,D146,47,True,False,True,709.65,709.66,709.6635324111256,737.13,27.47,0.01
147,D147,34,True,False,True,709.9,709.9,755.6350288304135,824.35,68.72,45.74
148,D148,28,True,False,True,716.07,716.07,847.3791225540359,884.43,37.05,131.31
149,D149,5,True,False,True,725.21,725.21,946.8525862932358,956.16,9.31,221.65
