,id,serverId,isScheduled,inProcess,isServed,arrivalTime,scheduledTime,processingTime,finishTime,serviceTime,waitTime
0,A0,0,True,False,True,2.38,2.39,2.399999999999993,25.49,23.09,0.02
1,A1,0,True,False,True,3.06,3.06,25.492598722678558,38.81,13.31,22.43
2,A2,1,True,False,True,3.57,3.58,3.5899999999999674,11.45,7.86,0.02
3,A3,3,True,False,True,5.18,5.18,5.189999999999934,7.3,2.11,0.01
4,A4,1,True,False,True,7.72,7.72,65.61970415354118,81.36,15.74,57.9
5,A5,0,True,False,True,8.82,8.82,173.78585089706797,182.31,8.52,164.97
6,A6,3,True,False,True,16.72,16.73,16.73556296561006,26.66,9.92,0.02
7,A7,2,True,False,True,19.03,19.03,237.6051345665966,245.04,7.44,218.58
8,A8,2,True,False,True,20.34,20.35,245.0411597722792,254.84,9.79,224.7
9,A9,3,True,False,True,21.34,21.34,26.65744978176835,42.89,16.23,5.32
10,A10,2,True,False,True,22.18,22.18,254.83533648660182,255.12,0.28,232.66
11,A11,0,True,False,True,24.79,24.79,240.73297948344688,278.36,37.63,215.94
12,A12,3,True,False,True,25.94,25.95,42.88974009368107,93.89,51.0,16.95
13,A13,3,True,False,True,26.07,26.07,93.89013138784301,109.88,15.99,67.82
14,A14,3,True,False,True,27.08,27.09,109.88384097665185,116.12,6.24,82.8
15,A15,3,True,False,True,29.76,29.77,128.00914340170274,220.6,92.59,98.25
16,A16,3,True,False,True,30.16,30.17,220.5963523361304,230.26,9.66,190.43
17,A17,3,True,False,True,30.55,30.55,233.9054792252471,257.57,23.66,203.36
18,A18,1,True,False,True,32.07,32.07,109.85000642698434,133.27,23.42,77.78
19,A19,2,True,False,True,33.58,33.59,255.12023213615743,266.51,11.39,221.54
20,A20,1,True,False,True,35.6,35.6,133.27060482327397,137.71,4.44,97.67
21,A21,2,True,False,True,39.38,39.39,303.54934488521315,371.52,67.97,264.17
22,A22,1,True,False,True,41.96,41.97,137.7124408485545,139.03,1.32,95.75
23,A23,3,True,False,True,43.85,43.85,493.0849185852416,506.36,13.28,449.24
24,A24,2,True,False,True,46.41,46.42,482.86186374943446,487.85,4.99,436.45
25,A25,3,True,False,True,47.19,47.2,614.6962134660655,621.66,6.96,567.5
26,A26,0,True,False,True,48.09,48.1,316.5724056089356,351.84,35.27,268.48
27,A27,3,True,False,True,48.61,48.61,621.6582815111889,630.81,9.15,573.05
28,A28,1,True,False,True,49.3,49.31,163.74491649814306,165.49,1.74,114.44
29,A29,1,True,False,True,51.3,51.3,188.1826993696056,192.55,4.37,136.88
30,A30,2,True,False,True,51.49,51.5,495.60782696920035,534.98,39.38,444.12
