,id,serverId,isScheduled,inProcess,isServed,arrivalTime,scheduledTime,processingTime,finishTime,serviceTime,waitTime
0,A0,0.0,True,False,True,2.38,2.39,2.399999999999993,25.49,23.09,0.02
1,A1,1.0,True,False,True,3.06,3.06,3.0699999999999785,16.38,13.31,0.01
2,A2,2.0,True,False,True,3.57,3.58,3.5899999999999674,11.45,7.86,0.02
3,A3,1.0,True,False,True,5.18,23.5,23.501449363053265,25.61,2.11,18.33
4,A4,3.0,True,False,True,7.72,41.36,41.3675779081386,57.11,15.74,33.65
5,A5,1.0,True,False,True,8.82,56.7,56.70373890525868,65.23,8.52,47.89
6,A6,3.0,True,False,True,16.72,133.92,133.92649385516233,143.85,9.92,117.21
7,A7,2.0,True,False,True,19.03,141.27,141.27481407781804,148.71,7.44,122.25
8,A8,3.0,True,False,True,20.34,143.99,143.9925373012267,153.79,9.79,123.65
9,A9,0.0,True,False,True,21.34,144.11,144.114734346398,160.35,16.23,122.78
10,A10,1.0,True,False,True,22.18,150.99,150.99865539753455,151.28,0.28,128.82
11,A11,1.0,True,False,True,24.79,151.29,151.29355104709015,188.92,37.63,126.5
12,A12,0.0,True,False,True,25.94,160.35,160.3570246583107,211.36,51.0,134.41
13,A13,2.0,True,False,True,26.07,171.73,171.73566841931952,187.73,15.99,145.67
14,A14,3.0,True,False,True,27.08,180.86,180.8630427025391,187.1,6.24,153.78
15,A15,2.0,True,False,True,29.76,187.73,187.73937800812837,280.33,92.59,157.98
16,A16,1.0,True,False,True,30.16,188.93,188.9346520649457,198.6,9.66,158.77
17,A17,3.0,True,False,True,30.55,199.0,199.00834512759,222.67,23.66,168.46
18,A18,0.0,True,False,True,32.07,211.36,211.36741595247264,234.79,23.42,179.3
19,A19,0.0,True,False,True,33.58,234.79,234.79801434876225,246.19,11.39,201.21
20,A20,0.0,True,False,True,35.6,246.2,246.20216235983168,250.64,4.44,210.61
21,A21,0.0,True,False,True,39.38,278.46,278.46605884251363,346.44,67.97,239.08
22,A22,1.0,True,False,True,41.96,304.06,304.06078339759904,305.38,1.32,262.1
23,A23,1.0,True,False,True,43.85,306.72,306.72864075783707,320.01,13.28,262.88
24,A24,1.0,True,False,True,46.41,368.02,368.0274703827962,373.02,4.99,321.61
25,A25,1.0,True,False,True,47.19,373.02,373.0254424988012,379.99,6.96,325.83
26,A26,1.0,True,False,True,48.09,379.99,379.9975105439246,415.26,35.27,331.91
27,A27,2.0,True,False,True,48.61,391.69,391.6974641834663,400.85,9.15,343.09
28,A28,2.0,True,False,True,49.3,400.86,400.8615536963527,402.6,1.74,351.56
29,A29,3.0,True,False,True,51.3,407.21,407.21035987056354,411.58,4.37,355.91
30,A30,0.0,True,False,True,51.49,410.49,410.49232055433333,449.87,39.38,359.0
31,A31,1.0,True,False,True,52.63,416.39,416.39412110972006,491.86,75.47,363.76
32,A32,2.0,True,False,True,53.76,440.79,440.79750107523364,447.04,6.24,387.04
33,A33,2.0,True,False,True,55.12,448.3,448.3025261056359,470.81,22.5,393.18
34,A34,0.0,True,False,True,56.23,449.87,449.87799327256033,451.57,1.69,393.65
35,A35,0.0,True,False,True,56.98,451.58,451.5817076139699,477.29,25.71,394.61
36,A36,3.0,True,False,True,58.09,465.35,465.3560482222074,476.13,10.77,407.27
37,A37,3.0,True,False,True,62.56,517.13,517.1393181845734,567.2,50.06,454.57
38,A38,3.0,True,False,True,68.34,567.2,567.2090813626128,574.67,7.47,498.87
39,A39,3.0,True,False,True,69.73,592.54,592.5478884392735,649.31,56.76,522.82
40,A40,0.0,True,False,True,71.68,612.52,612.5261777039995,626.52,13.99,540.84
41,A41,0.0,True,False,True,71.93,626.52,626.5294420652369,635.11,8.58,554.6
42,A42,1.0,True,False,True,72.69,631.71,631.7177062032081,652.54,20.83,559.02
43,A43,2.0,True,False,True,73.77,644.76,644.7630186105353,650.51,5.75,571.0
44,A44,0.0,True,False,True,77.79,696.7,696.7046777708863,701.93,5.22,618.91
45,A45,1.0,True,False,True,78.37,697.57,697.5754188959271,701.95,4.37,619.21
46,A46,0.0,True,False,True,79.69,707.35,707.3579275537824,771.69,64.33,627.67
47,A47,0.0,True,False,True,88.16,771.69,771.6952889051211,785.28,13.58,683.53
48,A48,0.0,True,False,True,89.63,785.28,785.2867714526996,813.14,27.86,695.66
49,A49,1.0,True,False,True,91.53,790.95,790.9525863594909,803.8,12.85,699.43
50,A50,2.0,True,False,True,91.78,800.08,800.0899417145376,817.8,17.71,708.31
51,A51,2.0,True,False,True,95.28,817.81,817.8122704282464,835.36,17.55,722.53
52,A52,3.0,True,False,True,97.13,827.65,827.6521857739415,905.78,78.13,730.52
53,A53,2.0,True,False,True,98.71,884.7,884.7020790644252,906.78,22.08,785.99
54,A54,0.0,True,False,True,99.55,894.04,894.0493675216221,899.53,5.48,794.5
55,A55,0.0,True,False,True,100.27,899.54,899.5420388179496,899.85,0.31,799.27
56,A56,0.0,True,False,True,101.35,899.85,899.8583253609218,904.79,4.94,798.51
57,A57,2.0,True,False,True,103.64,906.79,906.7905941181486,918.95,12.16,803.15
58,A58,1.0,True,False,True,107.8,966.89,966.8916787586886,976.89,10.0,859.09
59,A59,1.0,True,False,True,109.23,991.48,991.489562475271,1024.95,33.46,882.26
60,A60,2.0,True,False,True,111.45,1017.14,1017.1452818028387,1047.94,30.79,905.7
61,A61,1.0,True,False,True,113.21,1024.96,1024.9605652566465,1026.83,1.87,911.75
62,A62,1.0,True,False,True,115.17,1029.43,1029.4349933895296,1090.17,60.74,914.26
63,A63,2.0,True,False,True,117.42,1047.94,1047.9494851569418,1062.94,14.99,930.53
64,A64,1.0,True,False,True,121.11,1119.43,1119.4344229652415,1137.58,18.15,998.32
65,A65,0.0,True,False,True,121.28,1129.0,1129.0056769438468,1139.39,10.39,1007.72
66,A66,0.0,True,False,True,124.17,1139.4,1139.401462782859,1160.37,20.97,1015.23
67,A67,2.0,True,False,True,124.73,1146.68,1146.6843594463398,1187.69,41.01,1021.96
68,A68,3.0,True,False,True,125.16,1159.68,1159.687020592806,1182.1,22.41,1034.53
